Timestamp, CPU%, MEM%
2024-05-17 11:25:23, 99.7g, 92.3
2024-05-17 11:25:26, 99.7g, 100.0
2024-05-17 11:25:29, 99.7g, 100.0
2024-05-17 11:25:33, 99.7g, 84.6
2024-05-17 11:25:36, 99.7g, 100.0
2024-05-17 11:25:39, 99.7g, 100.0
2024-05-17 11:25:42, 99.7g, 92.3
2024-05-17 11:25:46, 99.7g, 100.0
2024-05-17 11:25:49, 99.7g, 100.0
2024-05-17 11:25:52, 99.7g, 100.0
2024-05-17 11:25:55, 99.7g, 91.7
2024-05-17 11:25:59, 99.7g, 100.0
2024-05-17 11:26:02, 99.7g, 84.6
2024-05-17 11:26:05, 99.7g, 100.0
2024-05-17 11:26:08, 99.7g, 91.7
2024-05-17 11:26:12, 99.7g, 100.0
2024-05-17 11:26:15, 99.7g, 91.7
2024-05-17 11:26:18, 99.7g, 100.0
2024-05-17 11:26:21, 99.7g, 84.6
2024-05-17 11:26:25, 99.7g, 100.0
2024-05-17 11:26:28, 99.7g, 91.7
2024-05-17 11:26:31, 99.7g, 100.0
2024-05-17 11:26:34, 99.7g, 84.6
2024-05-17 11:26:38, 99.7g, 100.0
2024-05-17 11:26:41, 99.7g, 92.3
2024-05-17 11:26:44, 99.7g, 91.7
2024-05-17 11:26:47, 99.7g, 100.0
2024-05-17 11:26:51, 99.7g, 100.0
2024-05-17 11:26:54, 99.7g, 100.0
2024-05-17 11:26:57, 99.7g, 91.7
2024-05-17 11:27:00, 99.7g, 100.0
2024-05-17 11:27:04, 104.3g, 92.3
2024-05-17 11:27:07, 104.3g, 92.3
2024-05-17 11:27:10, 100.0g, 91.7
2024-05-17 11:27:13, 77.2g, 91.7
2024-05-17 11:27:17, 77.2g, 100.0
2024-05-17 11:27:20, 77.2g, 100.0
2024-05-17 11:27:23, 77.2g, 108.3
2024-05-17 11:27:27, 77.2g, 108.3
2024-05-17 11:27:30, 77.2g, 100.0
2024-05-17 11:27:33, 111.5g, 100.0
2024-05-17 11:27:36, 111.5g, 108.3
2024-05-17 11:27:40, 111.5g, 91.7
2024-05-17 11:27:43, 111.5g, 91.7
2024-05-17 11:27:46, 111.5g, 108.3
2024-05-17 11:27:49, 111.5g, 100.0
2024-05-17 11:27:53, 111.5g, 91.7
2024-05-17 11:27:56, 111.5g, 91.7
2024-05-17 11:27:59, 111.5g, 100.0
2024-05-17 11:28:02, 111.5g, 108.3
2024-05-17 11:28:06, 111.5g, 100.0
2024-05-17 11:28:09, 111.5g, 108.3
2024-05-17 11:28:12, 111.5g, 100.0
2024-05-17 11:28:15, 111.5g, 91.7
2024-05-17 11:28:19, 111.5g, 91.7
2024-05-17 11:28:22, 111.5g, 100.0
2024-05-17 11:28:25, 111.5g, 100.0
2024-05-17 11:28:28, 111.5g, 100.0
2024-05-17 11:28:32, 111.5g, 100.0
2024-05-17 11:28:35, 111.5g, 100.0
2024-05-17 11:28:38, 111.5g, 100.0
2024-05-17 11:28:42, 111.5g, 100.0
2024-05-17 11:28:45, 111.5g, 108.3
2024-05-17 11:28:48, 111.5g, 100.0
2024-05-17 11:28:51, 111.5g, 91.7
