Timestamp, CPU%, MEM%
2024-05-17 11:20:52, 77.6g, 100.0
2024-05-17 11:20:56, 77.6g, 100.0
2024-05-17 11:20:59, 73.6g, 100.0
2024-05-17 11:21:02, 73.6g, 100.0
2024-05-17 11:21:05, 73.6g, 100.0
2024-05-17 11:21:09, 73.6g, 100.0
2024-05-17 11:21:12, 73.6g, 100.0
2024-05-17 11:21:15, 73.6g, 100.0
2024-05-17 11:21:18, 73.6g, 100.0
2024-05-17 11:21:22, 73.6g, 100.0
2024-05-17 11:21:25, 73.6g, 92.3
2024-05-17 11:21:28, 73.6g, 100.0
2024-05-17 11:21:32, 73.6g, 100.0
2024-05-17 11:21:35, 73.6g, 100.0
2024-05-17 11:21:38, 73.6g, 92.3
2024-05-17 11:21:41, 73.6g, 91.7
2024-05-17 11:21:45, 73.6g, 100.0
2024-05-17 11:21:48, 73.6g, 100.0
2024-05-17 11:21:51, 73.6g, 100.0
2024-05-17 11:21:54, 73.6g, 100.0
2024-05-17 11:21:58, 77.6g, 100.0
2024-05-17 11:22:01, 77.6g, 100.0
2024-05-17 11:22:04, 73.7g, 100.0
2024-05-17 11:22:07, 55.9g, 92.3
2024-05-17 11:22:11, 55.9g, 100.0
2024-05-17 11:22:14, 55.9g, 84.6
2024-05-17 11:22:17, 55.9g, 108.3
2024-05-17 11:22:20, 55.9g, 100.0
2024-05-17 11:22:24, 80.5g, 100.0
2024-05-17 11:22:27, 80.5g, 100.0
2024-05-17 11:22:30, 80.5g, 100.0
2024-05-17 11:22:34, 80.5g, 100.0
2024-05-17 11:22:37, 80.5g, 100.0
2024-05-17 11:22:40, 80.5g, 91.7
2024-05-17 11:22:43, 80.5g, 100.0
2024-05-17 11:22:47, 80.5g, 91.7
2024-05-17 11:22:50, 80.5g, 100.0
2024-05-17 11:22:53, 80.5g, 100.0
2024-05-17 11:22:56, 80.5g, 84.6
2024-05-17 11:23:00, 80.5g, 100.0
2024-05-17 11:23:03, 80.5g, 100.0
2024-05-17 11:23:06, 80.5g, 100.0
2024-05-17 11:23:09, 80.5g, 92.3
2024-05-17 11:23:13, 80.5g, 100.0
2024-05-17 11:23:16, 80.5g, 100.0
2024-05-17 11:23:19, 80.5g, 100.0
2024-05-17 11:23:22, 80.5g, 108.3
2024-05-17 11:23:26, 80.5g, 100.0
2024-05-17 11:23:29, 80.5g, 91.7
2024-05-17 11:23:32, 80.5g, 100.0
2024-05-17 11:23:35, 80.5g, 100.0
2024-05-17 11:23:39, 80.5g, 91.7
2024-05-17 11:23:42, 80.5g, 100.0
2024-05-17 11:23:45, 80.5g, 92.3
2024-05-17 11:23:49, 80.5g, 91.7
2024-05-17 11:23:52, 80.5g, 100.0
2024-05-17 11:23:55, 80.5g, 92.3
2024-05-17 11:23:58, 80.5g, 100.0
2024-05-17 11:24:02, 80.5g, 91.7
2024-05-17 11:24:05, 80.5g, 108.3
2024-05-17 11:24:08, 80.5g, 100.0
2024-05-17 11:24:11, 80.5g, 100.0
2024-05-17 11:24:15, 81.6g, 108.3
2024-05-17 11:24:18, 81.7g, 100.0
2024-05-17 11:24:21, 80.5g, 100.0
2024-05-17 11:24:24, 80.9g, 100.0
2024-05-17 11:24:28, 82.0g, 100.0
2024-05-17 11:24:31, 82.0g, 100.0
2024-05-17 11:24:34, 82.0g, 91.7
2024-05-17 11:24:37, 82.0g, 100.0
2024-05-17 11:24:41, 82.0g, 100.0
2024-05-17 11:24:44, 82.0g, 100.0
2024-05-17 11:24:47, 82.0g, 100.0
2024-05-17 11:24:51, 82.0g, 100.0
2024-05-17 11:24:54, 82.0g, 100.0
2024-05-17 11:24:57, 82.0g, 100.0
2024-05-17 11:25:00, 82.0g, 100.0
2024-05-17 11:25:04, 82.0g, 100.0
2024-05-17 11:25:07, 82.0g, 91.7
2024-05-17 11:25:10, 80.5g, 92.3
2024-05-17 11:25:13, 80.5g, 100.0
2024-05-17 11:25:17, 80.5g, 100.0
2024-05-17 11:25:20, 80.5g, 100.0
2024-05-17 11:25:23, 80.5g, 100.0
2024-05-17 11:25:26, 80.5g, 100.0
2024-05-17 11:25:30, 80.5g, 100.0
2024-05-17 11:25:33, 80.5g, 100.0
2024-05-17 11:25:36, 80.5g, 92.3
2024-05-17 11:25:39, 55.8g, 100.0
2024-05-17 11:25:43, 55.8g, 108.3
2024-05-17 11:25:46, 55.8g, 108.3
2024-05-17 11:25:49, 55.8g, 92.3
2024-05-17 11:25:52, 55.8g, 100.0
2024-05-17 11:25:56, 55.8g, 100.0
2024-05-17 11:25:59, 55.8g, 108.3
2024-05-17 11:26:02, 55.8g, 100.0
2024-05-17 11:26:06, 55.8g, 100.0
2024-05-17 11:26:09, 55.8g, 100.0
2024-05-17 11:26:12, 55.8g, 100.0
2024-05-17 11:26:15, 55.8g, 92.3
2024-05-17 11:26:19, 55.8g, 91.7
2024-05-17 11:26:22, 55.8g, 100.0
2024-05-17 11:26:25, 55.8g, 100.0
2024-05-17 11:26:28, 55.8g, 100.0
2024-05-17 11:26:32, 55.8g, 100.0
2024-05-17 11:26:35, 55.8g, 108.3
2024-05-17 11:26:38, 55.8g, 100.0
2024-05-17 11:26:41, 56.3g, 100.0
2024-05-17 11:26:45, 56.3g, 100.0
2024-05-17 11:26:48, 56.3g, 100.0
2024-05-17 11:26:51, 56.3g, 100.0
2024-05-17 11:26:54, 56.3g, 100.0
2024-05-17 11:26:58, 56.3g, 100.0
2024-05-17 11:27:01, 56.3g, 92.3
2024-05-17 11:27:04, 56.3g, 100.0
2024-05-17 11:27:08, 56.3g, 100.0
2024-05-17 11:27:11, 56.3g, 100.0
2024-05-17 11:27:14, 56.3g, 100.0
2024-05-17 11:27:17, 56.3g, 92.3
2024-05-17 11:27:21, 56.3g, 100.0
2024-05-17 11:27:24, 56.3g, 100.0
2024-05-17 11:27:27, 56.3g, 100.0
2024-05-17 11:27:30, 56.3g, 100.0
2024-05-17 11:27:34, 56.3g, 100.0
2024-05-17 11:27:37, 56.3g, 100.0
2024-05-17 11:27:40, 56.3g, 100.0
2024-05-17 11:27:43, 56.3g, 100.0
2024-05-17 11:27:47, 56.3g, 100.0
2024-05-17 11:27:50, 56.3g, 92.3
2024-05-17 11:27:53, 56.3g, 100.0
2024-05-17 11:27:56, 56.3g, 100.0
2024-05-17 11:28:00, 56.3g, 100.0
2024-05-17 11:28:03, 56.3g, 100.0
2024-05-17 11:28:06, 56.3g, 100.0
2024-05-17 11:28:09, 56.3g, 100.0
2024-05-17 11:28:13, 56.3g, 100.0
2024-05-17 11:28:16, 56.3g, 91.7
2024-05-17 11:28:19, 56.3g, 100.0
2024-05-17 11:28:23, 56.3g, 100.0
2024-05-17 11:28:26, 56.3g, 100.0
2024-05-17 11:28:29, 56.3g, 100.0
2024-05-17 11:28:32, 56.3g, 100.0
2024-05-17 11:28:36, 56.3g, 100.0
2024-05-17 11:28:39, 56.3g, 100.0
2024-05-17 11:28:42, 56.3g, 91.7
2024-05-17 11:28:45, 56.3g, 100.0
2024-05-17 11:28:49, 56.3g, 100.0
2024-05-17 11:28:52, 56.3g, 100.0
2024-05-17 11:28:55, 56.3g, 100.0
2024-05-17 11:28:58, 56.3g, 100.0
2024-05-17 11:29:02, 56.3g, 100.0
2024-05-17 11:29:05, 56.3g, 100.0
2024-05-17 11:29:08, 56.3g, 100.0
2024-05-17 11:29:11, 56.3g, 100.0
2024-05-17 11:29:15, 56.3g, 91.7
2024-05-17 11:29:18, 56.3g, 92.3
2024-05-17 11:29:21, 56.3g, 100.0
2024-05-17 11:29:24, 56.3g, 100.0
2024-05-17 11:29:28, 56.3g, 100.0
2024-05-17 11:29:31, 56.3g, 92.3
2024-05-17 11:29:34, 56.3g, 100.0
2024-05-17 11:29:38, 56.3g, 100.0
2024-05-17 11:29:41, 56.3g, 100.0
2024-05-17 11:29:44, 56.3g, 100.0
2024-05-17 11:29:47, 56.3g, 92.3
2024-05-17 11:29:51, 56.3g, 100.0
2024-05-17 11:29:54, 56.3g, 100.0
2024-05-17 11:29:57, 56.3g, 100.0
2024-05-17 11:30:00, 56.3g, 100.0
2024-05-17 11:30:04, 56.3g, 100.0
2024-05-17 11:30:07, 56.3g, 100.0
2024-05-17 11:30:10, 56.3g, 100.0
2024-05-17 11:30:13, 56.3g, 100.0
2024-05-17 11:30:17, 56.3g, 100.0
2024-05-17 11:30:20, 56.3g, 100.0
2024-05-17 11:30:23, 56.3g, 100.0
2024-05-17 11:30:26, 56.3g, 100.0
2024-05-17 11:30:30, 56.3g, 100.0
2024-05-17 11:30:33, 56.3g, 100.0
2024-05-17 11:30:36, 56.3g, 100.0
2024-05-17 11:30:40, 56.3g, 91.7
2024-05-17 11:30:43, 56.3g, 100.0
2024-05-17 11:30:46, 56.3g, 100.0
2024-05-17 11:30:49, 56.3g, 100.0
2024-05-17 11:30:53, 56.3g, 100.0
2024-05-17 11:30:56, 56.3g, 100.0
2024-05-17 11:30:59, 56.3g, 100.0
2024-05-17 11:31:02, 56.3g, 91.7
2024-05-17 11:31:06, 56.3g, 100.0
2024-05-17 11:31:09, 56.3g, 92.3
2024-05-17 11:31:12, 56.3g, 100.0
2024-05-17 11:31:15, 56.3g, 100.0
2024-05-17 11:31:19, 56.3g, 91.7
2024-05-17 11:31:22, 56.3g, 91.7
2024-05-17 11:31:25, 56.3g, 100.0
2024-05-17 11:31:28, 56.3g, 92.3
2024-05-17 11:31:32, 56.3g, 91.7
2024-05-17 11:31:35, 56.3g, 100.0
2024-05-17 11:31:38, 56.3g, 100.0
2024-05-17 11:31:41, 56.3g, 100.0
2024-05-17 11:31:45, 56.3g, 91.7
2024-05-17 11:31:48, 56.3g, 100.0
2024-05-17 11:31:51, 31.2g, 100.0
2024-05-17 11:31:55, 31.2g, 100.0
2024-05-17 11:31:58, 31.2g, 92.3
2024-05-17 11:32:01, 31.2g, 100.0
2024-05-17 11:32:04, 31.2g, 100.0
2024-05-17 11:32:08, 31.2g, 100.0
2024-05-17 11:32:11, 31.2g, 100.0
2024-05-17 11:32:14, 31.2g, 91.7
2024-05-17 11:32:17, 31.2g, 100.0
2024-05-17 11:32:21, 31.2g, 100.0
2024-05-17 11:32:24, 31.2g, 100.0
2024-05-17 11:32:27, 31.2g, 92.3
2024-05-17 11:32:30, 31.2g, 100.0
2024-05-17 11:32:34, 31.2g, 100.0
2024-05-17 11:32:37, 31.2g, 100.0
2024-05-17 11:32:40, 31.2g, 100.0
2024-05-17 11:32:43, 31.2g, 108.3
