Timestamp, CPU%, MEM%
2024-06-13 14:43:36, 2068084, 300.0
2024-06-13 14:43:39, 2406488, 94.4
2024-06-13 14:43:42, 2597816, 52.9
2024-06-13 14:43:45, 4085864, 94.1
2024-06-13 14:43:49, 4085864, 100.0
2024-06-13 14:43:52, 4085864, 105.9
2024-06-13 14:43:55, 4085864, 100.0
2024-06-13 14:43:58, 4085864, 105.9
2024-06-13 14:44:01, 4085864, 100.0
2024-06-13 14:44:05, 4085864, 100.0
2024-06-13 14:44:08, 4085864, 105.9
2024-06-13 14:44:11, 4085864, 100.0
2024-06-13 14:44:14, 4085864, 100.0
2024-06-13 14:44:18, 4085864, 94.1
2024-06-13 14:44:21, 4085864, 100.0
2024-06-13 14:44:24, 4085864, 100.0
2024-06-13 14:44:27, 4085864, 94.1
2024-06-13 14:44:30, 4085864, 100.0
2024-06-13 14:44:34, 4085864, 94.1
2024-06-13 14:44:37, 4085864, 100.0
2024-06-13 14:44:40, 5573912, 100.0
2024-06-13 14:44:43, 5573912, 100.0
2024-06-13 14:44:46, 6318700, 100.0
2024-06-13 14:44:50, 6690712, 100.0
2024-06-13 14:44:53, 7806748, 100.0
2024-06-13 14:44:56, 2893524, 94.1
2024-06-13 14:44:59, 2967524, 100.0
2024-06-13 14:45:03, , 
